trip_id,driver_id,driver_trip_number,duration_minutes,distance_miles,average_speed_mph,max_speed_mph,harsh_braking_events,harsh_acceleration_events,sharp_cornering_events,phone_usage_seconds,speeding_percent,night_driving,rush_hour,time_of_day,start_zone,end_zone,data_quality_score,gps_accuracy_avg
trip_004709,b880b06b4db329ed,18,25.2,23.0,48.7,70.0,2,4,6,0,0.854,0,1,morning_commute,zone_37.78_-122.59,zone_37.74_-122.5,0.9533652914851731,8.572354397809317
trip_004710,b880b06b4db329ed,19,38.4,26.22,46.8,68.5,7,4,4,0,0.191,0,1,evening_commute,zone_37.81_-122.41,zone_37.87_-122.39,0.9536533845071399,9.565653057922056
trip_004711,b880b06b4db329ed,20,50.2,32.7,48.0,49.2,7,6,5,14,0.522,1,0,night,zone_37.75_-122.5,zone_37.74_-122.52,0.9943059949413355,17.944328589825105
trip_004712,b880b06b4db329ed,21,7.2,6.31,43.2,50.1,1,1,1,31,0.452,0,1,morning_commute,zone_37.8_-122.29,zone_37.89_-122.27,0.9793489987007674,17.51286154179298
trip_005837,b8ae92cc91aaca7a,1,24.6,10.01,48.3,66.8,1,2,0,0,0.068,0,1,evening_commute,zone_37.72_-122.48,zone_37.63_-122.42,0.9907630111740923,10.405256527447904
trip_005838,b8ae92cc91aaca7a,2,15.5,12.06,29.9,36.9,0,2,1,0,0.032,0,1,morning_commute,zone_37.79_-122.23,zone_37.72_-122.17,0.9740438913204769,15.813516108942043
trip_005839,b8ae92cc91aaca7a,3,10.7,8.47,42.4,52.3,0,0,0,0,0.063,0,1,evening_commute,zone_37.87_-122.52,zone_37.89_-122.48,0.8395025844298766,21.76136187614172
trip_005840,b8ae92cc91aaca7a,4,29.5,21.38,29.6,36.1,3,1,1,0,0.021,1,0,night,zone_37.7_-122.27,zone_37.75_-122.37,0.8924503133232397,13.216941055488965
trip_005841,b8ae92cc91aaca7a,5,22.9,6.3,46.2,50.5,0,1,3,0,0.066,0,0,midday,zone_37.81_-122.48,zone_37.88_-122.47,0.9426580629986796,14.574863770207902
trip_005842,b8ae92cc91aaca7a,6,8.9,6.07,41.1,50.6,0,0,1,0,0.168,1,0,night,zone_37.86_-122.41,zone_37.94_-122.45,0.9604243360399976,46.84256453672323
trip_005843,b8ae92cc91aaca7a,7,51.2,37.93,34.3,39.2,3,0,1,0,0.06,0,1,evening_commute,zone_37.55_-122.43,zone_37.47_-122.53,0.7498176726320473,8.40320184359267
trip_005844,b8ae92cc91aaca7a,8,17.5,8.72,51.8,76.5,2,2,0,0,0.103,1,0,night,zone_37.62_-122.41,zone_37.56_-122.35,0.887167643197202,12.886239617213825
trip_005845,b8ae92cc91aaca7a,9,26.1,18.67,40.3,49.8,1,1,1,0,0.119,0,1,morning_commute,zone_37.89_-122.4,zone_37.86_-122.39,0.8392360717769862,10.277842273967483
trip_005846,b8ae92cc91aaca7a,10,47.6,49.05,48.0,55.8,4,1,2,0,0.152,1,0,early_morning,zone_37.59_-122.58,zone_37.54_-122.66,0.8640343221628118,8.91647169167199
trip_005847,b8ae92cc91aaca7a,11,28.0,29.27,34.2,36.6,1,0,0,0,0.062,0,1,morning_commute,zone_37.87_-122.41,zone_37.93_-122.44,0.9802833739055719,11.014475374190578
trip_005848,b8ae92cc91aaca7a,12,74.1,45.21,42.2,44.8,4,4,5,0,0.086,1,0,night,zone_37.88_-122.56,zone_37.83_-122.5,0.9380389612188468,12.803502330501127
trip_005849,b8ae92cc91aaca7a,13,13.9,11.0,34.8,44.6,1,0,0,0,0.091,0,1,morning_commute,zone_37.72_-122.44,zone_37.68_-122.47,0.9991305567727374,18.071955831965205
trip_005850,b8ae92cc91aaca7a,14,38.6,26.53,37.2,48.7,1,1,3,0,0.118,0,0,midday,zone_37.74_-122.44,zone_37.69_-122.38,0.9335057517895604,39.42329147322325
trip_005851,b8ae92cc91aaca7a,15,8.5,3.7,40.8,47.4,0,0,0,0,0.104,0,1,evening_commute,zone_37.8_-122.47,zone_37.85_-122.43,0.9651762897660465,22.112271852706737
trip_005852,b8ae92cc91aaca7a,16,16.9,11.08,34.5,37.9,1,1,0,0,0.078,1,0,early_morning,zone_37.7_-122.31,zone_37.71_-122.21,0.7985678419093878,17.926536855219922
trip_005853,b8ae92cc91aaca7a,17,13.1,9.11,50.8,68.0,0,0,0,0,0.111,0,1,morning_commute,zone_37.69_-122.2,zone_37.67_-122.19,0.8837091575274652,7.973728210132887
trip_005854,b8ae92cc91aaca7a,18,38.5,25.44,41.0,44.7,2,4,3,0,0.061,0,1,morning_commute,zone_37.61_-122.27,zone_37.63_-122.31,0.8252735946487995,19.7730016672161
trip_005855,b8ae92cc91aaca7a,19,38.5,14.43,43.5,49.0,2,0,0,0,0.093,0,1,morning_commute,zone_37.76_-122.5,zone_37.85_-122.54,0.5442893570013533,22.039670863822714
trip_005856,b8ae92cc91aaca7a,20,10.7,6.17,43.1,50.4,0,1,0,15,0.024,0,0,midday,zone_37.55_-122.32,zone_37.52_-122.31,0.9943114068137984,15.509511257237529
trip_000549,ba468c89eb1abfdd,1,37.4,28.35,50.5,62.4,6,3,2,0,0.694,1,0,early_morning,zone_37.88_-122.46,zone_37.81_-122.49,0.9861878103757967,31.16758238280265
trip_000550,ba468c89eb1abfdd,2,5.0,4.33,45.1,47.7,1,1,0,0,0.418,0,1,morning_commute,zone_37.73_-122.48,zone_37.83_-122.43,0.8334823814452678,16.308228524327117
trip_000551,ba468c89eb1abfdd,3,36.3,18.39,51.6,64.9,4,4,5,0,0.645,0,1,evening_commute,zone_37.52_-122.54,zone_37.54_-122.49,0.9527905756495773,8.180595714866232
trip_000552,ba468c89eb1abfdd,4,30.7,23.82,47.5,83.8,8,3,4,0,0.424,0,1,morning_commute,zone_37.7_-122.38,zone_37.77_-122.37,0.9741860919084242,12.480958689607586
trip_000553,ba468c89eb1abfdd,5,33.1,26.03,38.3,59.4,5,4,3,0,0.271,0,1,evening_commute,zone_37.84_-122.24,zone_37.87_-122.19,0.9854941096592463,11.861508380299718
trip_000554,ba468c89eb1abfdd,6,15.8,13.91,47.1,66.9,2,1,2,0,0.208,0,1,evening_commute,zone_37.63_-122.54,zone_37.56_-122.61,0.9746743523420216,9.521196530439173
trip_000555,ba468c89eb1abfdd,7,28.2,25.87,52.6,61.5,7,5,1,0,0.086,0,1,morning_commute,zone_37.53_-122.37,zone_37.44_-122.45,0.9139842235029567,19.697705552097524
trip_000556,ba468c89eb1abfdd,8,20.7,16.06,51.8,61.2,4,0,7,7,0.384,0,1,evening_commute,zone_37.62_-122.49,zone_37.61_-122.51,0.9313602084168231,27.755662302527377
trip_000557,ba468c89eb1abfdd,9,42.6,25.63,42.4,54.3,7,6,5,0,0.69,0,1,evening_commute,zone_37.64_-122.23,zone_37.71_-122.27,0.9219846952768682,29.345000495897324
trip_000558,ba468c89eb1abfdd,10,53.1,52.75,40.4,47.6,8,6,5,0,0.388,0,1,morning_commute,zone_37.57_-122.42,zone_37.52_-122.47,0.9463374437403805,17.910816725614495
trip_000559,ba468c89eb1abfdd,11,19.4,13.67,34.6,44.4,1,2,2,0,0.37,1,0,early_morning,zone_37.86_-122.36,zone_37.91_-122.31,0.8977518889643054,11.144408658856044
trip_000560,ba468c89eb1abfdd,12,19.5,16.04,55.6,73.6,3,3,1,0,0.5,0,1,evening_commute,zone_37.62_-122.49,zone_37.7_-122.4,0.8478473648528168,18.838099566813
trip_000561,ba468c89eb1abfdd,13,41.7,25.69,41.3,57.8,9,9,3,27,0.237,0,1,morning_commute,zone_37.84_-122.28,zone_37.87_-122.32,0.7977882046251186,6.724614507090399
trip_009161,bade8a5a98049d76,1,29.9,4.89,9.5,23.2,1,0,0,0,0.081,0,1,evening_commute,zone_37.68_-122.59,zone_37.73_-122.68,0.8660921590967873,17.07547090556333
trip_009162,bade8a5a98049d76,2,5.5,0.64,15.9,27.2,1,0,0,0,0.047,0,1,evening_commute,zone_37.9_-122.35,zone_37.85_-122.28,0.8321612304067509,11.50889431423403
trip_009163,bade8a5a98049d76,3,32.0,2.18,11.8,22.0,3,2,1,0,0.054,0,1,evening_commute,zone_37.71_-122.54,zone_37.73_-122.46,0.6879895500202469,12.074216141360548
trip_009164,bade8a5a98049d76,4,19.7,5.09,15.1,24.3,2,1,0,0,0.041,1,0,night,zone_37.53_-122.3,zone_37.54_-122.24,0.950383228150164,5.925572959059075
trip_009165,bade8a5a98049d76,5,54.4,23.09,3.1,8.0,2,0,2,0,0.239,0,1,morning_commute,zone_37.74_-122.52,zone_37.75_-122.52,0.9477589160094272,11.22120258549739
trip_009166,bade8a5a98049d76,6,27.7,13.79,19.5,25.2,0,2,0,0,0.142,0,1,morning_commute,zone_37.73_-122.53,zone_37.74_-122.63,0.9135180340137941,10.03630361824113
trip_009167,bade8a5a98049d76,7,27.7,3.36,16.8,24.7,0,1,1,0,0.044,0,1,evening_commute,zone_37.73_-122.21,zone_37.66_-122.14,0.9656517676507763,24.440689803857385
trip_009168,bade8a5a98049d76,8,29.0,9.19,10.9,13.2,1,0,0,49,0.078,1,0,early_morning,zone_37.72_-122.28,zone_37.66_-122.23,0.8914562118884674,12.177097055162076
trip_009169,bade8a5a98049d76,9,9.5,3.14,17.2,27.4,1,1,0,0,0.141,0,1,morning_commute,zone_37.56_-122.38,zone_37.54_-122.43,0.8359653866719368,14.445246241161126
trip_009170,bade8a5a98049d76,10,21.4,8.57,17.0,28.8,4,1,1,0,0.06,0,1,morning_commute,zone_37.54_-122.38,zone_37.6_-122.36,0.9887816007714287,21.49967108049922
trip_009171,bade8a5a98049d76,11,19.4,6.14,13.2,18.5,1,2,0,35,0.019,0,1,morning_commute,zone_37.51_-122.31,zone_37.5_-122.39,0.980995448174965,7.796728352880064
trip_009172,bade8a5a98049d76,12,24.5,8.68,11.6,13.8,1,2,0,0,0.112,1,0,night,zone_37.84_-122.26,zone_37.78_-122.28,0.9993246754675859,7.798373311191367
trip_017239,baf07cb4fc12da15,1,15.4,10.65,50.5,54.5,3,0,2,0,0.283,0,1,evening_commute,zone_37.69_-122.42,zone_37.78_-122.5,0.9431869775912298,10.815133858180513
trip_017240,baf07cb4fc12da15,2,20.5,19.4,43.7,53.8,4,2,1,0,0.469,1,0,early_morning,zone_37.72_-122.52,zone_37.67_-122.46,0.8807863075235417,9.246939565548352
trip_017241,baf07cb4fc12da15,3,17.0,11.98,41.4,43.2,0,1,0,0,0.118,0,1,evening_commute,zone_37.51_-122.35,zone_37.48_-122.38,0.9081738623917299,20.12661648717728
trip_017242,baf07cb4fc12da15,4,17.0,14.78,41.9,45.4,4,2,3,0,0.469,0,1,morning_commute,zone_37.54_-122.41,zone_37.62_-122.34,0.9708828317189648,23.462411466538427
trip_017243,baf07cb4fc12da15,5,136.7,109.47,42.9,57.4,17,20,8,0,0.219,0,1,evening_commute,zone_37.58_-122.33,zone_37.67_-122.24,0.668533570289861,20.882648481041812
trip_017244,baf07cb4fc12da15,6,14.4,9.86,51.3,60.7,1,1,0,0,0.497,0,1,morning_commute,zone_37.6_-122.22,zone_37.58_-122.13,0.8898253504812905,7.569481062149954
trip_017245,baf07cb4fc12da15,7,38.1,35.73,52.1,61.2,5,6,3,19,0.678,0,0,midday,zone_37.52_-122.4,zone_37.45_-122.31,0.8520532779819856,27.747721967913918
trip_017246,baf07cb4fc12da15,8,41.6,37.11,42.2,58.6,8,8,5,0,0.474,0,1,evening_commute,zone_37.73_-122.32,zone_37.75_-122.32,0.9777993282548917,8.627754057066472
trip_017247,baf07cb4fc12da15,9,13.3,12.46,40.0,41.7,2,2,1,0,0.438,0,0,midday,zone_37.63_-122.22,zone_37.6_-122.12,0.7670803711680831,9.453494602985057
trip_017248,baf07cb4fc12da15,10,28.7,26.14,51.3,54.0,7,2,3,0,0.239,0,1,evening_commute,zone_37.81_-122.27,zone_37.82_-122.28,0.7977207495377819,21.376035814361746
trip_017249,baf07cb4fc12da15,11,28.6,22.6,45.0,56.1,2,5,2,0,0.113,0,1,morning_commute,zone_37.63_-122.41,zone_37.54_-122.44,0.9919796870384961,30.51844933235199
trip_017250,baf07cb4fc12da15,12,27.2,23.97,45.4,49.3,3,5,2,0,0.652,0,0,midday,zone_37.83_-122.35,zone_37.79_-122.25,0.741894004631728,10.356451233878474
trip_017251,baf07cb4fc12da15,13,19.8,8.64,52.4,63.4,1,5,0,0,0.394,0,1,evening_commute,zone_37.51_-122.53,zone_37.49_-122.57,0.8442996354256921,17.29592570125902
trip_017252,baf07cb4fc12da15,14,19.5,12.03,39.0,47.2,2,2,4,0,0.178,0,1,evening_commute,zone_37.8_-122.25,zone_37.77_-122.22,0.9930713201655056,13.354271091554104
trip_017253,baf07cb4fc12da15,15,28.8,29.46,42.2,43.5,3,5,4,0,0.362,0,0,midday,zone_37.7_-122.23,zone_37.68_-122.21,0.9964810083869998,7.941853717684662
trip_017254,baf07cb4fc12da15,16,59.8,40.98,44.7,50.2,13,5,5,8,0.411,0,1,morning_commute,zone_37.53_-122.42,zone_37.52_-122.49,0.8569549188989329,20.695962346162947
trip_017255,baf07cb4fc12da15,17,6.1,5.48,52.5,67.9,0,0,0,0,0.391,0,1,evening_commute,zone_37.72_-122.5,zone_37.64_-122.47,0.9045025650257119,12.834231154763348
trip_012685,bb4ec9fce32ea4bc,1,19.5,21.66,49.8,58.9,1,0,1,0,0.073,0,0,midday,zone_37.66_-122.55,zone_37.58_-122.61,0.7746413761571287,15.82362078770089
trip_012686,bb4ec9fce32ea4bc,2,72.5,52.22,43.5,63.9,4,3,2,25,0.045,1,0,night,zone_37.8_-122.41,zone_37.82_-122.42,0.9340183942196583,19.891476420360668
trip_012687,bb4ec9fce32ea4bc,3,46.2,28.62,43.8,48.7,0,3,1,0,0.056,0,1,evening_commute,zone_37.67_-122.33,zone_37.7_-122.26,0.8941953375057805,17.592226949052613
trip_012688,bb4ec9fce32ea4bc,4,26.8,21.16,42.5,53.5,2,1,2,0,0.118,1,0,early_morning,zone_37.68_-122.21,zone_37.6_-122.23,0.8915261057645039,10.148977891275617
trip_012689,bb4ec9fce32ea4bc,5,58.3,39.3,44.8,76.2,5,2,1,0,0.024,1,0,early_morning,zone_37.61_-122.41,zone_37.66_-122.47,0.6106581077049013,9.718521425568014
trip_012690,bb4ec9fce32ea4bc,6,37.7,10.57,44.1,47.7,3,0,1,0,0.134,0,0,midday,zone_37.83_-122.54,zone_37.81_-122.62,0.9608336350074224,24.752888440610683
trip_012691,bb4ec9fce32ea4bc,7,38.8,30.94,41.3,44.9,1,0,3,50,0.102,0,1,morning_commute,zone_37.84_-122.48,zone_37.86_-122.5,0.9914873113563467,20.282253071590464
trip_012692,bb4ec9fce32ea4bc,8,49.7,48.88,44.3,53.0,1,1,1,0,0.114,0,1,evening_commute,zone_37.59_-122.47,zone_37.6_-122.42,0.9709074487086193,26.305959283889862
trip_012693,bb4ec9fce32ea4bc,9,74.5,62.77,42.9,59.5,7,3,3,0,0.055,1,0,early_morning,zone_37.56_-122.39,zone_37.52_-122.42,0.737182882141447,27.879113420982048
trip_012694,bb4ec9fce32ea4bc,10,116.0,67.31,37.7,55.6,5,5,1,24,0.164,0,1,evening_commute,zone_37.53_-122.26,zone_37.63_-122.31,0.7596564577048817,19.486833561884048
trip_012695,bb4ec9fce32ea4bc,11,16.9,10.13,50.2,65.7,0,1,2,0,0.024,1,0,early_morning,zone_37.64_-122.27,zone_37.6_-122.34,0.998650949078204,9.867341780370296
trip_012696,bb4ec9fce32ea4bc,12,6.6,4.56,46.3,56.9,0,1,0,0,0.061,1,0,night,zone_37.64_-122.48,zone_37.69_-122.44,0.9875336911890007,21.130844655064763
trip_012697,bb4ec9fce32ea4bc,13,38.7,26.95,44.3,44.7,1,3,1,0,0.148,1,0,night,zone_37.73_-122.24,zone_37.73_-122.29,0.954688381464202,6.956881947771698
trip_012698,bb4ec9fce32ea4bc,14,24.1,11.39,41.0,53.1,2,0,0,0,0.117,0,0,midday,zone_37.65_-122.29,zone_37.75_-122.37,0.7974453560860322,11.305982042822253
trip_012699,bb4ec9fce32ea4bc,15,23.9,18.82,53.4,61.9,0,1,0,0,0.081,1,0,night,zone_37.56_-122.6,zone_37.49_-122.6,0.963358816110386,26.96672553705787
trip_012700,bb4ec9fce32ea4bc,16,20.9,11.8,45.2,53.2,1,1,0,0,0.036,0,1,morning_commute,zone_37.82_-122.52,zone_37.86_-122.51,0.9955690361045998,11.694548686158857
trip_012701,bb4ec9fce32ea4bc,17,27.2,20.55,47.7,60.9,2,1,0,0,0.154,0,1,evening_commute,zone_37.7_-122.45,zone_37.6_-122.42,0.9177362853706985,16.71035638665708
trip_012702,bb4ec9fce32ea4bc,18,10.6,10.68,45.2,47.6,0,1,0,0,0.102,0,1,evening_commute,zone_37.61_-122.28,zone_37.6_-122.34,0.7951058770033297,15.117511230522013
trip_012703,bb4ec9fce32ea4bc,19,24.4,14.02,40.6,61.9,3,3,0,0,0.071,0,1,evening_commute,zone_37.65_-122.31,zone_37.57_-122.25,0.9858263948365318,5.692978966330248
trip_012704,bb4ec9fce32ea4bc,20,25.9,16.77,36.1,40.7,1,2,0,0,0.058,0,1,evening_commute,zone_37.7_-122.24,zone_37.74_-122.26,0.8977326948551755,12.721000979196328
trip_010097,bb57db8bf80b7d62,1,25.6,18.6,29.9,37.6,1,0,0,0,0.024,0,0,midday,zone_37.8_-122.24,zone_37.77_-122.18,0.968167090591446,13.586052784478198
trip_010098,bb57db8bf80b7d62,2,21.2,10.13,29.6,40.7,1,0,0,35,0.02,0,1,evening_commute,zone_37.82_-122.57,zone_37.75_-122.64,0.9518345435642181,18.545965666009025
trip_010099,bb57db8bf80b7d62,3,20.4,6.95,27.4,33.4,1,1,0,0,0.03,0,1,evening_commute,zone_37.57_-122.47,zone_37.49_-122.38,0.9847810787021931,13.381876249512276
trip_010100,bb57db8bf80b7d62,4,25.1,14.86,40.8,54.9,0,2,0,0,0.014,0,1,evening_commute,zone_37.67_-122.24,zone_37.72_-122.27,0.98366837379943,15.942827859892546
trip_010101,bb57db8bf80b7d62,5,20.1,8.63,26.7,32.2,0,0,1,0,0.015,0,1,morning_commute,zone_37.77_-122.25,zone_37.75_-122.31,0.9949298058383502,5.718422760446498
trip_010102,bb57db8bf80b7d62,6,33.1,23.56,26.3,31.0,0,0,0,0,0.016,0,1,morning_commute,zone_37.9_-122.39,zone_37.89_-122.48,0.874032315667109,7.253486990759903
trip_010103,bb57db8bf80b7d62,7,15.4,6.76,27.8,43.2,0,0,0,68,0.016,0,0,midday,zone_37.58_-122.23,zone_37.49_-122.14,0.9695860177364509,32.419689206682136
trip_010104,bb57db8bf80b7d62,8,27.7,8.83,34.3,41.2,0,1,0,0,0.005,0,1,morning_commute,zone_37.63_-122.45,zone_37.54_-122.36,0.9790212380340648,17.51325135929092
trip_010105,bb57db8bf80b7d62,9,74.8,21.46,25.0,44.4,2,1,0,0,0.009,0,1,evening_commute,zone_37.66_-122.55,zone_37.71_-122.5,0.9979743796173106,24.757513889722354
trip_010106,bb57db8bf80b7d62,10,40.8,16.25,25.8,32.3,1,0,0,0,0.029,0,1,morning_commute,zone_37.85_-122.31,zone_37.89_-122.22,0.9159061123683355,11.003833057018957
trip_010107,bb57db8bf80b7d62,11,24.3,18.59,29.8,36.0,0,1,0,0,0.027,0,1,evening_commute,zone_37.55_-122.3,zone_37.58_-122.22,0.8705258128599767,7.3839404383285805
trip_010108,bb57db8bf80b7d62,12,46.3,12.69,31.6,35.9,3,0,0,0,0.003,0,0,midday,zone_37.76_-122.5,zone_37.85_-122.48,0.9774875411176337,17.45155313800788
trip_012666,bb713970b3d3a8fc,1,21.0,16.58,26.6,35.6,0,0,1,0,0.053,0,1,evening_commute,zone_37.81_-122.49,zone_37.82_-122.41,0.9389333885150689,7.655150546051628
trip_012667,bb713970b3d3a8fc,2,28.3,3.99,17.3,18.3,2,1,2,0,0.078,0,1,evening_commute,zone_37.53_-122.21,zone_37.59_-122.2,0.9681546312603899,7.073545071259153
trip_012668,bb713970b3d3a8fc,3,60.7,9.02,23.3,27.5,0,2,0,0,0.143,0,1,evening_commute,zone_37.65_-122.29,zone_37.72_-122.22,0.971430890678595,22.71849556088077
trip_012669,bb713970b3d3a8fc,4,25.0,9.52,23.2,27.9,3,1,0,0,0.083,1,0,early_morning,zone_37.77_-122.31,zone_37.86_-122.33,0.906786020056371,16.067628501199458
trip_012670,bb713970b3d3a8fc,5,9.9,4.91,22.5,28.3,0,0,0,13,0.078,1,0,night,zone_37.75_-122.39,zone_37.7_-122.36,0.9799075787270204,17.04946304798449
trip_012671,bb713970b3d3a8fc,6,20.9,3.84,26.2,48.4,1,1,0,0,0.05,1,0,night,zone_37.75_-122.44,zone_37.73_-122.39,0.9970440458054235,14.169323536261208
trip_012672,bb713970b3d3a8fc,7,10.3,5.08,25.3,36.9,2,1,0,0,0.04,0,1,morning_commute,zone_37.8_-122.28,zone_37.89_-122.38,0.9197592802221225,14.723701502339278
trip_012673,bb713970b3d3a8fc,8,24.5,7.18,24.2,28.9,0,0,1,0,0.047,0,1,morning_commute,zone_37.87_-122.35,zone_37.97_-122.35,0.9902688121476152,12.142180715597071
trip_012674,bb713970b3d3a8fc,9,19.7,3.08,28.0,42.7,3,0,0,0,0.214,0,1,morning_commute,zone_37.7_-122.38,zone_37.64_-122.47,0.9685928898391426,13.114454395184605
trip_012675,bb713970b3d3a8fc,10,28.5,12.13,34.1,43.6,1,1,1,0,0.026,0,1,evening_commute,zone_37.64_-122.42,zone_37.7_-122.51,0.9988417223004517,22.40430644823076
trip_012676,bb713970b3d3a8fc,11,10.5,5.45,27.3,32.4,1,1,0,24,0.162,0,1,morning_commute,zone_37.85_-122.55,zone_37.83_-122.5,0.7602694964640195,18.052309715321165
trip_012677,bb713970b3d3a8fc,12,57.6,33.83,21.0,32.8,1,4,3,0,0.135,0,1,evening_commute,zone_37.59_-122.37,zone_37.54_-122.34,0.9239036682061722,12.395232752180252
trip_012678,bb713970b3d3a8fc,13,14.8,6.14,22.7,30.7,1,0,1,0,0.047,0,0,midday,zone_37.76_-122.25,zone_37.73_-122.26,0.9003937586329628,43.74731497544634
trip_012679,bb713970b3d3a8fc,14,25.8,11.0,23.0,27.8,1,2,1,0,0.008,0,1,evening_commute,zone_37.51_-122.39,zone_37.41_-122.33,0.958878927860139,7.872039575008216
trip_012680,bb713970b3d3a8fc,15,23.1,5.17,30.7,64.5,0,0,0,0,0.153,0,1,evening_commute,zone_37.9_-122.51,zone_37.88_-122.53,0.9207856167397307,27.69258812589646
trip_012681,bb713970b3d3a8fc,16,24.8,5.08,23.0,27.0,1,2,0,0,0.025,0,1,morning_commute,zone_37.57_-122.24,zone_37.63_-122.31,0.9100428938693833,9.63623055472006
trip_012682,bb713970b3d3a8fc,17,23.5,8.72,21.3,27.0,2,2,1,0,0.174,0,1,evening_commute,zone_37.77_-122.5,zone_37.78_-122.44,0.9769515592858957,15.581808499365577
trip_012683,bb713970b3d3a8fc,18,54.8,28.47,13.4,21.0,7,1,3,0,0.157,0,1,evening_commute,zone_37.86_-122.4,zone_37.78_-122.42,0.6675294096463651,12.570423608463805
trip_012684,bb713970b3d3a8fc,19,8.4,4.36,26.8,36.5,1,0,0,0,0.033,0,1,evening_commute,zone_37.54_-122.29,zone_37.56_-122.37,0.8522285872283907,12.46887380391193
trip_009974,bb8e8cbd7b011638,1,34.7,20.7,57.1,65.3,9,2,2,0,0.083,0,0,midday,zone_37.54_-122.56,zone_37.47_-122.64,0.9851769628326728,10.80125760857763
trip_009975,bb8e8cbd7b011638,2,28.1,23.37,55.9,58.8,4,4,3,0,0.38,0,1,evening_commute,zone_37.57_-122.59,zone_37.52_-122.59,0.968821969005215,10.621347037145433
trip_009976,bb8e8cbd7b011638,3,27.5,25.65,53.8,62.3,4,5,4,0,0.226,0,1,evening_commute,zone_37.75_-122.51,zone_37.77_-122.45,0.6273030178775663,11.14926660202486
trip_009977,bb8e8cbd7b011638,4,32.0,27.1,68.1,79.6,8,1,2,0,0.136,1,0,early_morning,zone_37.52_-122.5,zone_37.59_-122.5,0.9974701874122435,12.293362615034596
trip_009978,bb8e8cbd7b011638,5,20.3,22.58,46.6,51.7,2,2,0,0,0.607,0,1,morning_commute,zone_37.68_-122.33,zone_37.74_-122.37,0.9668815716312932,9.282742283378322
trip_009979,bb8e8cbd7b011638,6,14.0,8.43,57.6,65.5,1,3,0,0,0.263,0,0,midday,zone_37.52_-122.45,zone_37.46_-122.4,0.9880591079031817,11.488879192238755
trip_009980,bb8e8cbd7b011638,7,27.7,23.79,49.9,56.1,4,2,3,3,0.258,0,1,evening_commute,zone_37.54_-122.3,zone_37.63_-122.23,0.6177708831950501,7.3749009217759856
trip_009981,bb8e8cbd7b011638,8,27.4,22.51,49.4,56.9,6,2,0,0,0.236,0,0,midday,zone_37.61_-122.35,zone_37.58_-122.35,0.9476857448391555,12.593617501623992
trip_009982,bb8e8cbd7b011638,9,13.0,9.51,55.0,82.5,0,0,2,0,0.434,0,1,evening_commute,zone_37.58_-122.36,zone_37.6_-122.29,0.9806786184265905,10.174841952383268
trip_015420,bbac49c11845241c,1,32.2,17.15,21.8,22.6,1,2,1,0,0.155,1,0,night,zone_37.68_-122.33,zone_37.67_-122.41,0.9135359795441084,12.424747354910469
trip_015421,bbac49c11845241c,2,13.7,5.33,29.2,42.0,0,0,0,8,0.127,1,0,early_morning,zone_37.56_-122.29,zone_37.54_-122.3,0.9420190465584698,22.123860018176597
trip_015422,bbac49c11845241c,3,39.6,15.06,21.6,28.6,0,1,0,0,0.065,0,1,evening_commute,zone_37.87_-122.38,zone_37.88_-122.4,0.6695322561601021,10.546023823497098
trip_015423,bbac49c11845241c,4,30.2,9.21,27.8,36.1,2,2,0,0,0.172,0,1,morning_commute,zone_37.8_-122.28,zone_37.81_-122.27,0.9710637744559092,20.10758214989187
trip_015424,bbac49c11845241c,5,30.3,9.06,22.8,39.8,3,0,0,0,0.052,0,1,evening_commute,zone_37.76_-122.25,zone_37.78_-122.28,0.9796443052696597,15.610209377199551
trip_015425,bbac49c11845241c,6,53.5,26.58,26.5,38.7,2,1,1,0,0.043,0,1,evening_commute,zone_37.72_-122.45,zone_37.74_-122.48,0.5057374610396334,6.1605292602685084
trip_015426,bbac49c11845241c,7,28.3,21.95,26.2,28.8,1,2,2,0,0.044,0,1,morning_commute,zone_37.68_-122.31,zone_37.62_-122.3,0.8870983864860227,19.127864455215224
trip_015427,bbac49c11845241c,8,7.3,1.28,33.3,50.4,3,0,0,20,0.011,0,1,morning_commute,zone_37.69_-122.31,zone_37.6_-122.21,0.7841261818236442,11.595707854968921
trip_015428,bbac49c11845241c,9,10.1,3.66,32.4,34.2,1,0,0,0,0.034,0,1,evening_commute,zone_37.6_-122.3,zone_37.7_-122.34,0.867717215644943,15.79696726534841
trip_011909,bbb71bd6d37cf112,1,28.1,20.96,35.6,62.4,0,0,2,59,0.167,0,1,evening_commute,zone_37.76_-122.37,zone_37.71_-122.42,0.9416258091098422,10.557049976118087
trip_011910,bbb71bd6d37cf112,2,25.8,14.58,40.2,52.5,2,2,0,0,0.113,1,0,night,zone_37.85_-122.4,zone_37.86_-122.36,0.9358861538035624,10.560280929479642
trip_011911,bbb71bd6d37cf112,3,29.8,19.64,38.9,52.5,4,1,0,0,0.058,1,0,night,zone_37.62_-122.43,zone_37.6_-122.5,0.9426147731800449,8.964321363973191
trip_011912,bbb71bd6d37cf112,4,37.4,28.01,43.2,59.2,2,1,1,0,0.06,1,0,early_morning,zone_37.71_-122.31,zone_37.7_-122.35,0.9346289612110532,9.746235869766796
trip_011913,bbb71bd6d37cf112,5,30.5,24.39,35.6,51.8,3,2,1,67,0.069,0,1,morning_commute,zone_37.56_-122.38,zone_37.57_-122.31,0.9768409127411486,8.2528692428024
